player_name,team_name,position,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalShots,totwAppearances,touches,wasFouled,yellowCards,goals_per90,assists_per90,expectedGoals_per90,expectedAssists_per90,keyPasses_per90,successfulDribbles_per90,tacklesWon_per90,interceptions_per90,ballRecovery_per90,aerialDuelsWon_per90,dribbledPast_per90,saves_per90,goalsPrevented_per90,finishing,creative_efficiency,defensive_efficiency,impact_score,cluster,pca1,pca2,xg_difference,offensive_overperformance,defensive_overperformance,midfield_overperformance,goalkeeper_overperformance,true_overperformance,rating_norm,goals_per90_norm,assists_per90_norm,keyPasses_per90_norm,expectedGoals_per90_norm,expectedAssists_per90_norm,true_overperformance_norm
Boubacar Kamara,Aston Villa,M,0,0.0,198,31,67.39130435,392,330,722,88.26405868,36,64.28571429,20,18,3,65,0,2,3,2,20,15,19,88,0,3,0.86047139,0.4904,17,0,14.28571429,1,4,15,14,1,0,1,0.0,80,54.05405405,0,0,0,96,18,15,1,17,1418,0,0,0,0,0,0.0,0,0,0,0,145,5,0,7.122222222,0,0,0,0,0,0,0,1418.0,0.0,0,5,2,0,4,14,45.16129032,37,17,45.94594595,15,31,2,116,56.8627451,46,461,357,818,7,0,1048,30,5,0.06346967559943582,0.19040902679830748,0.031125528913963328,0.05461383998589562,0.9520451339915373,0.8885754583921016,1.0789844851904091,1.1424541607898449,4.125528913963328,2.2849083215796897,1.2059238363892806,0.0,0.0,0.5096,2.13952861,36,0.33190237856250726,1,0.4944219301082165,1.0443269870284342,0.5096,2.007270027,0.9964739069111425,14.617860287384346,0.5,6.849346907135968,0.6860346583486239,0.07750993717143223,0.322240832157969,0.25524026309542097,0.03980290869155135,0.11947537005670089,0.8897193874670506
Amadou Onana,Aston Villa,M,0,0.0,115,40,64.51612903,307,343,650,86.89839572,42,68.85245902,19,22,0,64,0,3,3,3,56,10,10,62,1,1,0.64819187,1.4001,17,0,12.5,2,2,22,20,2,1,1,0.0,69,61.60714286,1,0,0,98,23,5,0,19,1579,0,0,0,0,0,0.0,0,0,0,0,136,4,0,7.063636364,0,1,0,0,0,0,0,789.5,0.0,0,9,7,7,6,6,50.0,43,27,62.79069767,5,12,0,111,64.16184971,62,381,367,748,16,1,1021,23,2,0.11399620012666245,0.0,0.07980303989867003,0.03694570506649778,0.2849905003166561,0.3419886003799873,1.538948701709943,1.3109563014566181,3.6478784040531984,2.3939202026599116,0.5699810006333123,0.0,0.0,0.5999000000000001,-0.64819187,96,0.24938000662815366,1,-1.3826789657280822,0.9424295919868522,0.5999000000000001,0.14616569100000015,1.3252058264724509,14.055712060390752,0.75,5.945792265850791,0.6430358634862383,0.13921354136680292,0.0,0.07640504392427844,0.10205105651939685,0.08040025110913027,0.8002348984318898
Ross Barkley,Aston Villa,M,0,0.0,82,10,71.42857143,129,89,218,87.5502008,13,68.42105263,6,14,0,25,3,0,3,0,7,6,4,22,0,0,1.15361213,0.6815,3,0,18.18181818,2,2,6,6,0,2,0,0.0,19,54.28571429,1,0,0,31,2,7,1,2,406,0,0,0,0,0,0.0,0,0,0,0,47,1,0,7.021428571,0,0,0,0,0,0,0,203.0,0.0,0,4,7,4,4,6,66.66666667,9,8,88.88888889,7,9,0,32,59.25925926,14,150,99,249,11,1,323,4,0,0.4433497536945813,0.0,0.15107142857142858,0.25572682684729064,1.5517241379310345,1.3300492610837438,1.7733990147783252,0.4433497536945813,5.541871921182266,2.8817733990147785,0.8866995073891626,0.0,0.0,1.3185,-1.15361213,13,0.4006939785144309,0,1.5169867736040308,0.1759968946426125,1.3185,0.5109715090000001,1.1970443349753697,15.12503325528325,0.0,6.4938107727083745,0.6120576667889912,0.541424093148231,0.0,0.41601229088426084,0.19318811558036672,0.5642599451893234,0.8545084905615383
Ezri Konsa,Aston Villa,D,1,20.0,166,51,57.30337079,593,1147,1740,95.13395298,29,58.0,21,30,0,90,1,1,4,8,107,5,4,45,1,1,0.55244841,1.2416,11,0,0.0,0,0,36,32,4,0,0,0.0,57,70.37037037,0,0,1,89,23,5,0,30,2676,0,0,0,0,0,0.0,0,0,0,0,117,3,0,7.006666667,1,0,0,0,0,0,0,0.0,0.0,0,11,0,5,2,7,63.63636364,20,7,35.0,5,11,5,86,65.64885496,89,650,1179,1829,11,0,2134,32,0,0.0,0.0,0.041757847533632285,0.018580103475336323,0.16816143497757846,0.23542600896860988,0.23542600896860988,0.7735426008968609,3.0269058295964126,0.9753363228699552,0.13452914798206278,0.0,0.0,-1.2416,-0.55244841,133,0.1924694416911713,1,-1.5289839267499763,-1.0587657103213688,-1.2416,-1.628313887,0.4893497757847533,15.09032093251009,2.0,3.8219430155483747,0.6012232418348624,0.0,0.0,0.04508354422886235,0.053399375063832424,0.03978260414230571,0.5898972428356547
Emiliano Martínez,Aston Villa,G,0,0.0,37,141,35.33834586,108,624,732,73.4939759,14,93.33333333,1,27,0,224,1,0,0,7,25,0,0,1,3,2,0.08369305,0.0,0,0,0.0,0,0,29,25,4,0,0,3.2959,11,100.0,0,40,0,264,0,1,0,27,2385,0,0,0,0,0,0.0,1,0,1,0,271,0,9,6.937037037,0,0,44,31,76,1,19,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,1,0,0,25,96.15384615,399,316,680,996,0,3,1276,16,2,0.0,0.0,0.0,0.003158228301886793,0.03773584905660377,0.0,0.0,0.0,8.452830188679245,0.5283018867924528,0.0,2.8679245283018866,0.12437358490566038,0.0,-0.08369305,25,0.16655320698296117,0,-1.9484926600419805,-2.0845046781310232,0.0,-0.058585134999999997,0.10566037735849057,13.151301036415092,2.940700566037736,2.940700566037736,0.5501189262385315,0.0,0.0,0.01011686074267804,0.0,0.005675347799389755,0.5026224652988036
Matty Cash,Aston Villa,D,23,21.9047619,272,47,41.22807018,515,457,972,85.3380158,28,56.0,22,28,2,74,4,0,7,8,75,13,25,104,1,1,2.69045206,1.1357,37,0,11.11111111,3,5,27,25,2,1,2,0.0,85,50.89820359,0,0,1,167,18,24,1,28,2446,3,0,0,0,0,0.0,0,0,0,0,351,3,0,6.935714286,0,2,0,0,0,0,0,815.3333333,0.0,0,9,18,11,9,11,61.11111111,51,23,45.09803922,24,18,105,113,52.07373272,114,629,510,1139,27,3,1773,25,7,0.11038430089942763,0.07358953393295176,0.04178781684382665,0.09899455658217499,0.8830744071954211,0.4047424366312347,0.8462796402289453,0.6623058053965658,2.722812755519215,1.0302534750613246,0.919869174161897,0.0,0.0,1.8643,-0.6904520600000001,91,0.2642092892235693,1,-0.05439960046884512,-0.31049805974663053,1.8643,1.380983558,0.5629599345870808,13.815230240543743,2.0,3.9987310545881845,0.549148099816513,0.13480264624990707,0.12454006541291905,0.23674943128000453,0.05343769941554104,0.21762844551652663,0.6074056331622254
John McGinn,Aston Villa,M,16,25.3968254,172,30,55.55555556,312,180,492,82.0,9,39.13043478,14,24,2,73,4,3,5,2,13,41,14,110,0,0,2.12531076,2.5751,25,0,20.0,4,6,22,19,3,1,3,0.0,78,44.82758621,0,0,0,108,11,27,4,23,1735,0,0,0,0,0,0.0,0,0,0,0,252,17,0,6.858333333,0,0,0,0,0,0,0,433.75,0.0,0,9,11,7,8,10,38.46153846,27,15,55.55555556,27,26,63,87,44.16243655,54,396,204,600,20,1,946,41,3,0.207492795389049,0.1037463976945245,0.13357867435158502,0.11024666766570607,1.4005763688760808,0.5187319884726225,0.7780979827089338,0.5706051873198847,3.7867435158501443,0.4668587896253602,0.7262247838616714,0.0,0.0,1.4249,-0.12531076000000008,25,0.3195752449725288,0,0.8360974160686523,-0.4028829081090787,1.4249,1.337182468,0.4279538904899135,13.76444927498559,0.5,6.126243475292219,0.49235473981651356,0.25339271679329317,0.17557636887608072,0.375490056210232,0.17081861622500538,0.2425137874615631,0.8181060747114729
Douglas Luiz,Aston Villa,M,11,26.19047619,126,24,57.14285714,257,240,497,89.38848921,7,53.84615385,6,16,0,48,2,2,3,0,8,3,6,32,0,1,1.39112824,0.4908,12,0,10.0,1,1,13,9,4,1,0,0.0,38,59.375,0,0,0,59,12,18,0,11,823,0,0,0,0,1,0.0,0,0,0,0,120,3,0,6.85625,0,1,0,0,0,0,0,823.0,0.0,0,4,6,3,4,5,45.45454545,21,11,52.38095238,18,11,42,45,58.44155844,42,304,252,556,10,0,733,12,2,0.10935601458080194,0.0,0.05367193195625759,0.15212824009720533,1.968408262454435,0.5467800729040098,1.2029161603888214,1.3122721749696233,5.249088699878493,0.7654921020656136,0.6561360874848117,0.0,0.0,0.5092,-1.39112824,25,0.26665651998690343,1,0.14254411794005734,1.2486213640464838,0.5092,-0.46458976799999996,0.8693803159173754,15.447520508352978,0.0,6.167048359324666,0.4908256880733948,0.13354689053352478,0.0,0.5277239753136918,0.0686349463445007,0.3351397172463411,0.8221472295359216
Pau Torres,Aston Villa,D,0,0.0,121,40,40.81632653,334,517,851,88.92371996,22,57.89473684,16,17,0,71,0,0,1,4,55,3,9,36,2,2,0.34413894,0.5686,4,0,0.0,0,0,15,14,1,0,0,0.0,29,59.18367347,0,0,0,106,11,1,0,15,1389,0,1,0,0,0,0.0,0,0,0,0,130,3,0,6.852941176,0,0,0,0,0,0,0,0.0,0.0,0,7,0,6,0,6,60.0,19,12,63.15789474,1,10,4,51,58.62068966,98,413,544,957,7,0,1113,4,0,0.0,0.0,0.03684233261339093,0.022298419438444923,0.06479481641468682,0.38876889848812096,0.7775377969762419,0.712742980561555,4.600431965442764,1.42548596112311,0.5831533477321814,0.0,0.0,-0.5686,-0.34413894,69,0.1538361986077173,1,-1.6307063907275143,-0.4299861940869639,-0.5686,-0.8094972579999999,0.683585313174946,14.516918775965443,1.0,3.9179562931963283,0.48839719339449505,0.0,0.0,0.01737128356464156,0.047113480546725824,0.048006088919049256,0.5994060192818669
Emiliano Buendía,Aston Villa,M,0,0.0,190,19,55.88235294,277,176,453,81.03756708,20,38.46153846,32,29,2,92,2,2,13,0,17,30,18,130,0,1,1.93559902,2.9224,34,1,12.5,5,7,19,18,1,2,3,0.0,79,44.63276836,0,0,1,106,9,23,1,18,1475,1,0,0,0,0,0.0,0,0,0,0,193,13,0,6.844827586,0,4,0,0,0,0,0,295.0,25.0,4,15,25,18,9,8,29.62962963,38,20,52.63157895,23,27,8,99,43.23144105,34,358,201,559,40,3,879,33,6,0.30508474576271183,0.12203389830508475,0.17831593220338984,0.11810434698305085,1.4033898305084747,0.488135593220339,1.2203389830508473,0.5491525423728814,5.613559322033899,1.2203389830508473,1.0983050847457627,0.0,0.0,2.0776,0.06440098000000005,28,0.3584205141794961,0,0.9886620976733983,-0.006658977907676083,2.0776,2.122680686,0.6711864406779661,14.079737419932204,0.0,6.615204530508476,0.4824422649541287,0.37257318952234203,0.20652542372881358,0.3762443362980366,0.22802802122203797,0.2598919519015468,0.8665308496889833
Morgan Rogers,Aston Villa,M,3,6.818181818,322,34,61.81818182,452,218,670,75.7918552,24,31.57894737,52,31,5,114,10,3,21,7,27,66,19,241,0,2,3.47496349,5.7986,38,1,11.11111111,8,13,37,33,4,5,3,0.0,106,35.93220339,0,0,2,214,11,40,1,31,2757,3,0,0,0,1,0.0,0,0,0,0,513,20,0,6.838709677,0,7,0,0,0,0,0,344.625,25.0,4,41,31,21,30,34,33.66336634,32,18,56.25,40,101,44,130,35.04043127,55,618,266,884,72,3,1504,40,6,0.2611534276387378,0.16322089227421108,0.1892905331882481,0.11343732829162133,1.3057671381936886,1.1099020674646356,0.5875952121871599,0.35908596300326445,3.7214363438520133,0.7834602829162133,0.6202393906420022,0.0,0.0,2.2013999999999996,1.52503651,37,0.35507930786677305,0,1.7210478405059022,-0.8001003064584065,2.2013999999999996,3.2689255569999993,0.37704026115342765,12.7845151964037,1.75,6.496784353592166,0.47795205651376094,0.31892373132851914,0.27622869060573085,0.3500720039359757,0.24206219368972443,0.24957030157851653,0.854802982287697
Lucas Digne,Aston Villa,D,28,31.81818182,159,10,19.23076923,283,224,507,80.34865293,28,56.0,22,26,4,57,2,0,5,5,51,8,12,60,2,0,2.71905613,0.6278,11,0,0.0,0,4,17,14,3,0,0,0.0,44,53.65853659,0,0,1,124,12,21,0,18,1572,3,0,0,0,0,0.0,0,0,0,0,248,1,0,6.769230769,0,0,0,0,0,0,0,0.0,0.0,4,5,7,2,5,4,36.36363636,29,22,75.86206897,21,11,88,72,54.54545455,52,356,275,631,12,0,1041,11,3,0.0,0.22900763358778628,0.035942748091603055,0.155671152480916,1.202290076335878,0.22900763358778628,1.2595419847328244,0.6870229007633587,3.263358778625954,1.6030534351145038,0.6870229007633587,0.0,0.0,-0.6278,1.2809438700000002,73,0.2585460618766712,1,0.5431411038709633,0.8511627617934936,-0.6278,0.26886070900000003,0.8645038167938932,13.327856948994274,1.25,3.8909956336749048,0.4269583625688069,0.0,0.3875636132315522,0.32233013377673647,0.04596310393208162,0.3429752767689438,0.5967359418664113
Ollie Watkins,Aston Villa,F,2,33.33333333,134,3,50.0,203,81,284,72.08121827,33,38.37209302,53,30,1,42,1,15,19,3,12,34,3,143,0,0,1.16067732,10.3301,28,0,14.51612903,9,10,30,26,4,8,1,0.0,68,43.03797468,2,0,2,110,6,16,2,27,2305,18,0,0,0,0,0.0,0,0,0,0,236,13,0,6.736666667,0,5,0,0,0,0,0,256.1111111,0.0,0,53,9,16,27,21,43.75,19,12,63.15789474,16,48,6,101,41.39344262,6,288,106,394,62,2,734,28,3,0.35140997830802606,0.039045553145336226,0.4033444685466377,0.04531928798264642,0.6247288503253796,0.8199566160520607,0.4685466377440347,0.23427331887201736,1.6399132321041214,1.2885032537960954,0.11713665943600868,0.0,0.0,-1.3300999999999998,-0.16067732,27,0.3181221187930448,2,0.7328544387406196,-1.9138394229640112,-1.3300999999999998,-1.4425741239999998,0.4744034707158351,11.452145968135573,0.75,0.6833316492919196,0.4030581042201833,0.42914612502465,0.06607917570498915,0.1674878116878933,0.5157914937664548,0.09891939588352419,0.2790615483944993
Tyrone Mings,Aston Villa,D,0,0.0,65,28,42.42424242,206,363,569,89.32496075,31,57.40740741,23,13,0,29,1,1,4,3,62,2,1,33,0,0,0.3772562,1.0745,5,0,0.0,0,0,15,14,1,0,0,0.0,9,47.36842105,0,0,0,68,8,5,0,11,963,0,0,0,0,0,0.0,0,0,0,0,80,0,0,6.730769231,0,0,0,0,0,0,0,0.0,0.0,0,7,0,3,0,2,50.0,4,2,50.0,5,4,3,40,54.79452055,66,253,384,637,7,0,770,5,0,0.0,0.0,0.10042056074766356,0.03525758878504673,0.4672897196261683,0.18691588785046728,0.18691588785046728,0.7476635514018691,2.710280373831776,2.897196261682243,0.09345794392523364,0.0,0.0,-1.0745,-0.3772562,71,0.151252392252765,1,-1.2546970185485862,-1.0681850319151651,-1.0745,-1.33857934,0.8551401869158879,14.248680005023363,0.75,3.874467212405374,0.39872971082568753,0.0,0.0,0.12527888302848977,0.12841646550785252,0.07666678717555969,0.5950990321940111
Jadon Sancho,Aston Villa,M,3,14.28571429,154,1,50.0,216,69,285,85.07462687,3,42.85714286,4,19,2,21,3,1,6,0,9,9,7,35,0,1,1.88665095,0.6009,3,0,0.0,0,2,5,5,0,0,0,0.0,21,40.38461538,0,0,0,50,2,21,0,8,771,2,0,0,0,0,0.0,0,0,0,0,109,1,0,6.726315789,0,0,0,0,0,0,0,0.0,0.0,0,8,2,1,3,13,52.0,6,3,50.0,21,25,21,24,40.6779661,2,258,77,335,10,0,468,2,0,0.0,0.23346303501945526,0.07014396887159532,0.22023162840466926,2.4513618677042803,1.517509727626459,0.35019455252918286,0.23346303501945526,2.4513618677042803,0.35019455252918286,0.8171206225680935,0.0,0.0,-0.6009,0.11334905000000006,7,0.3052093521587492,0,2.9361228416502603,-0.11201083931330845,-0.6009,-0.521555665,0.1400778210116731,14.287069058223736,0.0,5.534220921491829,0.39546112954128443,0.0,0.3951037613488976,0.657202296105097,0.0896991661081984,0.48575821834942423,0.7594744952767561
Victor Lindelöf,Aston Villa,D,0,0.0,27,11,64.70588235,85,281,366,94.57364341,8,61.53846154,5,12,1,13,1,0,0,1,24,1,2,9,0,0,0.07365166,0.0312,1,0,0.0,0,1,9,7,2,0,0,0.0,4,50.0,0,0,0,21,4,2,0,6,613,0,0,0,0,0,0.0,0,0,0,0,24,0,0,6.716666667,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,0,0.0,4,1,25.0,2,0,0,12,57.14285714,17,95,292,387,1,0,440,0,0,0.0,0.1468189233278956,0.004580750407830342,0.010813457422512234,0.2936378466557912,0.0,0.1468189233278956,0.5872756933115824,1.9086460032626429,1.1745513866231647,0.2936378466557912,0.0,0.0,-0.0312,0.92634834,27,0.17860217448294735,1,-0.6724407129473631,-1.1462145607706096,-0.0312,0.6172438379999999,0.4184339314845024,14.768684623000816,0.25,4.035818090340905,0.3883792051376149,0.0,0.2484706362153344,0.07872336989000694,0.00585780215094958,0.022605770270350854,0.6110785869522037
Donyell Malen,Aston Villa,F,2,28.57142857,40,1,20.0,58,15,73,77.65957447,3,30.0,7,21,1,10,0,5,6,0,2,13,2,36,0,0,0.34406701,4.0372,2,0,14.81481481,4,5,10,8,2,4,0,0.0,18,38.29787234,0,0,1,21,0,7,0,5,680,1,0,0,0,0,0.0,0,0,0,0,65,1,0,6.647619048,0,4,0,0,0,0,0,170.0,0.0,0,22,5,12,9,8,40.0,4,3,75.0,7,20,7,21,36.84210526,5,74,20,94,27,1,206,6,0,0.5294117647058824,0.1323529411764706,0.5343352941176471,0.04553828073529412,0.9264705882352942,1.0588235294117647,0.39705882352941174,0.0,1.3235294117647058,0.39705882352941174,0.2647058823529412,0.0,0.0,-0.037200000000000344,0.6559329899999999,3,0.41332707794899676,2,2.220724442261607,-2.345217173902193,-0.037200000000000344,0.42195309299999956,0.17867647058823527,12.315467799507353,0.0,2.1816526367349263,0.33770205357798133,0.646524064171123,0.2239889705882353,0.24838380896913223,0.683300803698047,0.0994037236236848,0.42744935124092215
Ian Maatsen,Aston Villa,D,10,21.73913043,189,23,67.64705882,287,241,528,85.99348534,15,60.0,10,24,0,73,3,1,5,2,51,20,18,79,0,1,1.8640305,1.0711,11,0,0.0,0,0,20,19,1,0,0,0.0,68,49.6350365,0,0,0,86,13,20,0,13,1265,1,0,0,0,0,0.0,0,0,0,0,224,3,0,6.626086957,0,0,0,0,0,0,0,0.0,0.0,0,11,6,8,4,17,45.94594595,36,28,77.77777778,20,37,46,83,51.2345679,34,342,272,614,17,0,1039,15,2,0.0,0.0,0.07620474308300394,0.13261877075098813,1.4229249011857708,1.2094861660079053,1.992094861660079,0.924901185770751,5.1936758893280635,1.067193675889328,1.2806324110671936,0.0,0.0,-1.0711,-1.8640305,74,0.16353680945835997,1,0.031443978584442485,1.884876126198623,-1.0711,-2.3759213499999996,0.9960474308300393,14.728620181434783,0.5,3.9233953013567193,0.32189868403669664,0.0,0.0,0.3814816264235119,0.09744960283824171,0.29199227475820094,0.5999446772045337
Leon Bailey,Aston Villa,M,4,26.66666667,52,1,50.0,63,19,82,77.35849057,4,50.0,4,9,1,23,0,0,3,0,2,7,4,37,0,0,1.20996422,0.3028,5,0,0.0,0,1,8,7,1,0,0,0.0,15,31.25,0,0,0,24,1,9,0,2,336,1,0,0,0,0,0.0,0,0,0,0,74,3,0,6.6,0,0,0,0,0,0,0,0.0,0.0,0,4,2,2,1,4,19.04761905,7,4,57.14285714,9,21,15,19,33.92857143,2,83,23,106,6,0,194,4,1,0.0,0.26785714285714285,0.08110714285714286,0.32409755892857145,2.4107142857142856,1.0714285714285714,1.0714285714285714,0.26785714285714285,6.1607142857142865,1.0714285714285714,1.0714285714285714,0.0,0.0,-0.3028,-0.20996422000000003,3,0.2888054844004478,0,2.3870023330871284,0.9167797147425314,-0.3028,-0.449774954,0.5089285714285714,14.068726546660713,0.0,5.549366351350001,0.3027522935779814,0.0,0.4533110119047619,0.6463048090523338,0.10371872588250894,0.7154697078946891,0.7609744389327907
Lamare Bogarde,Aston Villa,M,1,50.0,84,6,37.5,184,196,380,89.20187793,8,34.7826087,15,24,0,33,0,0,0,1,20,6,5,45,1,2,0.19126478,0.0,14,0,0.0,0,0,13,11,2,0,0,0.0,39,56.52173913,0,0,0,46,3,2,0,8,857,0,0,0,0,0,0.0,0,0,0,0,72,2,0,6.591304348,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,28.57142857,20,13,65.0,2,7,2,47,51.08695652,16,213,213,426,0,0,557,17,5,0.0,0.0,0.0,0.020086149591598598,0.2100350058343057,0.2100350058343057,1.3652275379229872,0.31505250875145857,3.4655775962660447,0.8401400233372228,0.5250875145857643,0.0,0.0,0.0,-0.19126478,31,0.09735750634874246,1,-1.3679029654406853,-0.2522561661289001,0.0,-0.133885346,0.661610268378063,14.325209878006417,0.25,5.80885186647818,0.29637016366972446,0.0,0.0,0.05630971498550088,0.0,0.04311339889805919,0.7866728612221651
Marco Bizot,Aston Villa,G,0,0.0,2,23,38.98305085,13,113,126,77.77777778,1,100.0,0,5,0,41,0,0,0,1,6,0,0,1,1,0,0.00266433,0.0,1,0,0.0,0,0,8,8,0,0,0,-0.4584,1,50.0,0,6,0,36,0,0,0,4,405,0,0,0,0,1,0.0,1,0,0,0,37,0,3,6.54,0,0,8,5,13,0,4,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,2,66.66666667,59,41,121,162,0,1,212,1,2,0.0,0.0,0.0,0.0005920733333333333,0.0,0.0,0.0,0.0,9.11111111111111,0.2222222222222222,0.0,2.8888888888888893,-0.10186666666666666,0.0,-0.00266433,6,0.07761467889908262,0,-2.04022319997627,-2.0664041944361626,0.0,-0.0018650309999999999,0.044444444444444446,13.94459246311111,1.3699022222222224,1.3699022222222224,0.2587155963302754,0.0,0.0,0.0,0.0,0.0,0.34705679084918906
Virgil van Dijk,Liverpool,D,0,0.0,372,126,49.60629921,1000,1086,2086,89.14529915,147,75.77319588,47,31,0,69,0,6,4,9,233,1,1,60,2,1,1.1052885,2.6574,14,0,13.63636364,3,3,42,35,7,3,0,0.0,37,74.0,2,0,0,254,20,11,0,31,2790,1,0,0,0,1,0.0,0,0,0,0,274,1,0,7.261290323,0,0,0,0,0,0,0,930.0,0.0,0,20,2,8,10,2,100.0,20,11,55.0,11,2,1,184,75.40983607,254,1204,1136,2340,22,3,2732,15,4,0.0967741935483871,0.0,0.08572258064516129,0.03565446774193548,0.3548387096774194,0.06451612903225806,0.3548387096774194,0.6451612903225806,2.225806451612903,4.741935483870968,0.03225806451612903,0.0,0.0,0.3426,-1.1052885,263,0.29120810883414416,1,-1.123667420229623,-1.2881859671878357,0.3426,-0.43110194999999984,1.261290322580645,14.061353650725806,2.25,4.207447313729839,0.7881029893577978,0.11818181818181818,0.0,0.09513112601582739,0.10962088578976177,0.07754453078115042,0.6280760685174752
Dominik Szoboszlai,Liverpool,M,53,32.51533742,567,108,59.66850829,962,622,1584,87.36900165,16,51.61290323,15,29,3,160,7,3,17,7,51,20,31,110,1,4,5.1664562,3.8601,28,4,8.620689655,5,8,41,34,7,1,4,0.0,93,49.46808511,0,0,1,229,23,58,0,29,2603,1,0,0,1,0,0.0,0,0,0,0,425,15,0,7.193103448,1,5,0,0,0,0,0,520.6,33.33333333,12,13,45,22,19,23,58.97435897,44,29,65.90909091,58,39,163,109,49.7716895,181,1114,699,1813,58,4,2477,26,7,0.17287744909719555,0.10372646945831732,0.1334648482520169,0.17863275374567808,2.0053784095274683,0.7952362658470995,1.0026892047637341,0.7952362658470995,5.5320783711102575,0.5532078371110257,1.0718401844026124,0.0,0.0,1.1399,-2.1664562,72,0.4070184494186279,0,1.2439746027719527,0.5410992550083455,1.1399,-0.37661933999999997,0.5393776411832499,15.234910472048599,1.75,6.05119198105609,0.7380575765137607,0.21112003632172668,0.17554264310411063,0.5376355537974081,0.17067305693634724,0.3937575073065995,0.8106732706438707
Ryan Gravenberch,Liverpool,M,0,0.0,405,21,31.34328358,855,592,1447,89.32098765,24,57.14285714,18,29,3,116,4,0,12,9,46,22,12,99,0,2,2.03067647,1.6512,30,0,12.90322581,4,7,34,29,5,2,2,0.0,112,58.03108808,0,0,1,173,41,24,1,29,2521,0,0,0,0,0,0.0,0,0,0,0,274,9,0,7.124137931,0,3,0,0,0,0,0,630.25,0.0,0,7,24,10,9,26,57.77777778,50,31,62.0,24,45,5,136,57.87234043,67,978,642,1620,31,3,2048,36,5,0.14280047600158668,0.10710035700119,0.05894803649345498,0.07249539163030544,0.85680285600952,0.9282030940103133,1.1067036890122965,1.4637048790162632,4.141213804046013,0.85680285600952,0.42840142800476,0.0,0.0,2.3487999999999998,0.96932353,106,0.3280742315135554,1,0.07186063691030412,1.0956678241498203,2.3487999999999998,3.027326471,0.9335581118603726,14.751456446022413,2.25,7.29822478918104,0.6874406833027518,0.17438967220799828,0.1812524791749306,0.2297061122216942,0.07538195802490098,0.15902248471594613,0.9341744830181683
Ibrahima Konaté,Liverpool,D,1,33.33333333,212,59,48.36065574,673,883,1556,89.47671075,100,71.94244604,39,29,0,92,2,2,3,7,162,5,8,83,0,3,0.90191554,1.0617,30,0,10.0,1,1,34,28,6,1,0,0.0,83,65.35433071,0,0,0,183,23,7,0,29,2487,0,0,0,0,1,0.0,0,0,0,0,215,1,0,7.103448276,0,1,0,0,0,0,0,2487.0,0.0,0,9,1,4,3,5,71.42857143,47,25,53.19148936,7,7,3,183,68.79699248,122,790,949,1739,10,4,2133,32,6,0.03618817852834741,0.0,0.03842098914354644,0.032638680579010856,0.25331724969843183,0.18094089264173702,0.9047044632086851,0.8323281061519904,3.3293124246079615,3.6188178528347406,0.28950542822677927,0.0,0.0,-0.06170000000000009,-0.90191554,202,0.2278253016951989,1,-1.4692626550196453,-0.2527770566291354,-0.06170000000000009,-0.693040878,1.246682750301568,14.350655426191192,1.75,4.2317173750287385,0.6722556154128441,0.044193442263406074,0.0,0.06791354648130675,0.04913224533298179,0.07087476950473764,0.6304796796937677
